pmid,source_cell,target_cell,factors,factor_type,species,culture_condition,confidence,paper_type,notes,source,evidence_sentence,year,title,is_duplicate,single_tf_flag,target_cell_raw,source_cell_raw,conversion_scope,duplicate_reason,preferred_pmid,duplicate_group_id,validation_recipe_valid,validation_source_cell_valid,validation_target_cell_valid,validation_factors_valid,validation_standalone_recipe,validation_duplicate_status,validation_error_category,validation_action,validation_notes,validation_needs_review,validation_known_issue,validation_resolution,single_tf_status,source_cell_std,target_cell_std,source_cell_broad,target_cell_broad,is_broad_duplicate,broad_duplicate_reason,broad_preferred_pmid,broad_duplicate_group_id,species_inference_method,factor_inference_method,factor_inference_rationale,scope_inference_method,scope_inference_rationale
31236114,human nasal olfactory stem cell,dopaminergic neuron,"FGF2, activin A, PD0325901, SHH, FGF8, CHIR99021, purmorphamine, BDNF, GDNF, ascorbic acid, dibutyryl cAMP, NT3, LDN-193189, Noggin, SB-431542","cytokine, cytokine, small_molecule, other, cytokine, small_molecule, small_molecule, cytokine, cytokine, small_molecule, small_molecule, cytokine, small_molecule, cytokine, small_molecule",human,,medium,research,Chemically defined protocol; 42 days; dopamine production confirmed,abstract,"Here, we report the development of a six-step chemically defined protocol that drives the transdifferentiation of human nasal olfactory stem cells into dopaminergic neurons.",2019,Pharmacological Transdifferentiation of Human Nasal Olfactory Stem Cells into Dopaminergic Neurons.,False,False,dopaminergic neuron,human nasal olfactory stem cells,lineage_conversion,,,,,,,,,,,hide_incomplete_recipe,"Evidence sentence describes methods/setup, not a result. || Hidden: medium-confidence entry with weak/indirect evidence sentence; cannot confirm recipe from available evidence. || Re-classified: evidence sentence is a result announcement (""here we report/describe the generation of X""), not a pure methods sentence.",False,,resolved_not_methods_result_statement,,human nasal olfactory stem cell,dopaminergic neuron,human nasal olfactory stem cell,dopaminergic neuron,False,,,,existing,,,,
31221066,mouse embryonic fibroblast,induced pluripotent stem cell (iPSC),Kaiso gene knockout,knockdown,mouse,,medium,research,"Kaiso knockout reduces Oct4 promoter methylation, enhancing reprogramming efficiency.",abstract,"In this work, we showed that the Kaiso gene knockout contributes to more efficient somatic reprogramming by affecting both cell proliferation and DNA methylation.",2019,Kaiso Gene Knockout Promotes Somatic Cell Reprogramming.,False,False,induced pluripotent stem cell (iPSC),mouse embryonic fibroblast (MEF),classical_reprogramming,,,,,,,,,,,,,,,,,mouse embryonic fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,False,,,,existing,,,,
31205685,mouse fibroblast,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",mouse,,medium,research,Exogenous reprogramming factors not named; HDAC4/7 role studied.,abstract,"Class IIa HDACs enhance mouse somatic cell reprogramming to induced pluripotent stem cells (iPSCs) by repressing the function of the pro-mesenchymal transcription factor myocyte enhancer factor 2 (MEF2), which is upregulated during this process.",2019,Nuclear-cytoplasmic shuttling of class IIa histone deacetylases regulates somatic cell reprogramming.,True,False,induced pluripotent stem cell (iPSC),mouse fibroblast,classical_reprogramming,same_recipe;same_standardized_recipe,26659182,recipe_0003;recipe_0006,,,,,,,,,,,,,,mouse fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,16904174,broad_recipe_0003,existing,deepseek_high,Full-text explicitly states 'OSKM reprogramming' and uses OSKM factors throughout.,,
30639212,fibroblast,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",mouse,,high,research,OVOL1 identified as regulator of alternative epithelial fate during reprogramming.,abstract,"During somatic cell reprogramming to induced pluripotent stem cells (iPSCs), fibroblasts undergo dynamic molecular changes, including a mesenchymal-to-epithelial transition (MET) and gain of pluripotency; processes that are influenced by Yamanaka factor stoichiometry.",2019,OVOL1 Influences the Determination and Expansion of iPSC Reprogramming Intermediates.,True,False,induced pluripotent stem cell (iPSC),fibroblast,classical_reprogramming,same_recipe;same_standardized_recipe,41009511,recipe_0004;recipe_0001,,,,,,,,,,,,,,fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,16904174,broad_recipe_0003,existing,,,,
30611669,microglia,neuron,NEUROD1,TF,mouse,,high,other,Both in vitro and in vivo conversion reported.,abstract,"Recently, Matsuda et al. (Pioneer factor NeuroD1 rearranges transcriptional and epigenetic profiles to execute microglia-neuron conversion; Neuronin in press) demonstrated that expression of transcription factor NeuroD1 can convert mouse microglia to neurons, both in vitro and in vivo.",2019,Novel Direct Conversion of Microglia to Neurons.,True,True,neuron,microglia,lineage_conversion,same_recipe;same_standardized_recipe,36289433,recipe_0005;recipe_0007,,,,,,,,,,,,,standalone_valid,microglia,neuron,microglia,neuron,True,same_broad_cell_recipe,36289433,broad_recipe_0011,existing,,,,
30517869,human fibroblast,hemogenic cell,"GATA2, GFI1B","TF, TF",human,,high,research,Repopulate immunodeficient mice for 3 months,abstract,"Here, we demonstrate that human fibroblasts can be reprogrammed into hemogenic cells by the same transcription factors.",2018,Cooperative Transcription Factor Induction Mediates Hemogenic Reprogramming.,False,False,hemogenic cell,human fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,human fibroblast,hemogenic cell,fibroblast,hemogenic cell,False,,,,existing,,,,
30269953,mouse embryonic fibroblast,induced pluripotent stem cell (iPSC),not specified,other,mouse,,medium,research,Disruption of OCT4 ubiquitination via Wwp2 ablation promotes reprogramming efficiency.,abstract,"Here, we identify ubiquitin conjugation sites of OCT4 and report that disruption of WWP2-catalyzed OCT4 ubiquitination or ablation of Wwp2 significantly promotes the efficiency of pluripotency induction from mouse embryonic fibroblasts.",2018,Disruption of OCT4 Ubiquitination Increases OCT4 Protein Stability and ASH2L-B-Mediated H3K4 Methylation Promoting Pluripotency Acquisition.,True,False,induced pluripotent stem cell (iPSC),mouse embryonic fibroblast (MEF),classical_reprogramming,same_recipe;same_standardized_recipe,21572395,recipe_0006;recipe_0008,,,,,,,,,,,,,,mouse embryonic fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,True,same_broad_cell_recipe,21572395,broad_recipe_0012,existing,,,,
30013107,fibroblast,induced pluripotent stem cell (iPSC),"NKX3-1, SOX2, KLF4, MYC","TF, TF, TF, TF","human, mouse",,high,research,NKX3-1 replaces OCT4 in both species.,abstract,NKX3-1 substitutes for exogenous OCT4 to reprogram both mouse and human fibroblasts at comparable efficiencies and generate fully pluripotent stem cells.,2018,NKX3-1 is required for induced pluripotent stem cell reprogramming and can replace OCT4 in mouse and human iPSC induction.,False,False,induced pluripotent stem cell (iPSC),fibroblast,classical_reprogramming,,,,,,,,,,,,,,,,,fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,False,,,,existing,,,,
29425719,human fibroblast,neural crest stem-like cell,FoxD3,TF,human,"PU hydrogel, 3D bioprinting, neural induction",high,research,First in situ reprogramming during extrusion-based 3D bioprinting.,abstract,"Forkhead box D3 (FoxD3) is a transcription factor and neural crest marker, which was reported to reprogram human fibroblasts into neural crest stem-like cells.",2018,Cell reprogramming by 3D bioprinting of human fibroblasts in polyurethane hydrogel for fabrication of neural-like constructs.,False,True,neural crest stem-like cell,human fibroblast,lineage_conversion,,,,,,,,,,,,,,,,unclear,human fibroblast,neural crest stem-like cell,fibroblast,neural crest stem-like cell,False,,,,existing,,,,
29311544,old mouse fibroblast,induced pluripotent stem cell (iPSC),Zeb2-NAT knockdown,knockdown,mouse,,high,research,Silencing Zeb2-NAT enhances reprogramming efficiency of aged fibroblasts.,abstract,We show that transfection of adult fibroblasts with specific LNA Gapmers induces a robust downregulation of Zeb2-NAT transcripts and Zeb2 protein and enhances the reprogramming of old fibroblasts into pluripotent cells.,2018,Silencing of the lncRNA Zeb2-NAT facilitates reprogramming of aged fibroblasts and safeguards stem cell pluripotency.,False,False,induced pluripotent stem cell (iPSC),old mouse fibroblast,classical_reprogramming,,,,,,,,,,,,,,,,,old mouse fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,False,,,,existing,,,,
29281720,primary cell,induced pluripotent stem cell (iPSC),"OCT4, SOX2, CM272","TF, TF, small_molecule",human,CM272 treatment,medium,research,CM272 improves efficiency and enables removal of cMYC from OSKM.,abstract,"In this study, we showed that a new first-in-class reversible dual G9a/DNMT1 inhibitor compound (CM272) improves the efficiency of human cell reprogramming and iPSC generation from primary cells of healthy donors and patient samples, using both integrative and non-integrative methods.",2017,Reversible dual inhibitor against G9a and DNMT1 improves human iPSC derivation enhancing MET and facilitating transcription factor engagement to the genome.,False,False,induced pluripotent stem cell (iPSC),primary cells,classical_reprogramming,,,,,,,,,,,,,,,,,primary cell,induced pluripotent stem cell (iPSC),primary cell,induced pluripotent stem cell,False,,,,existing,,,,
28973471,mouse embryonic stem cell,trophoblast stem-like cell,"Cdx2, Arid3a, Gata3","TF, TF, TF",mouse,,high,research,Reveals sequential two-step mechanism of reprogramming.,abstract,"Through embryonic stem (ES) to trophoblast stem (TS)-like cell reprogramming by introducing individual TS cell-specific 'CAG' factors (Cdx2, Arid3a and Gata3), we interrogate their chromosomal target occupancies, modulation of global transcription and chromatin accessibility at the initial stage of reprogramming.",2017,Mechanisms of transcription factor-mediated direct reprogramming of mouse embryonic stem cells to trophoblast stem-like cells.,False,False,trophoblast stem-like cell,mouse embryonic stem cell (mESC),directed_differentiation,,,,,,,,,,,,,,,,,mouse embryonic stem cell,trophoblast stem-like cell,embryonic stem cell,trophoblast stem-like cell,False,,,,existing,,,,
28455313,adult differentiated cell,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",mouse,,medium,other,Commentary on in vivo OSKM reprogramming for tissue regeneration,abstract,"Reprogramming adult, fully differentiated cells to pluripotency <i>in vivo</i> via <i>Oct3/4</i>, <i>Sox2</i>, <i>Klf4</i> and <i>c-Myc</i> (OSKM) overexpression has proved feasible in various independent studies and could be used to induce tissue regeneration owing to the proliferative capacity and differentiation potential of the reprogrammed cells.",2017,Transient transcription factor (OSKM) expression is key towards clinical translation of <i>in vivo</i> cell reprogramming.,True,False,pluripotent cell,adult differentiated cells,classical_reprogramming,same_standardized_recipe,34019296,recipe_0004,,,,,,,,,,,,,,adult differentiated cell,induced pluripotent stem cell (iPSC),adult differentiated cell,induced pluripotent stem cell,True,same_broad_cell_recipe,34019296,broad_recipe_0007,deepseek_high,,,,
28170287,mouse fibroblast,stem-like cell,bone morphogenetic protein 4 (BMP4),cytokine,mouse,"spheroid culture, BMP4 treatment for 5 days",high,research,BMP4 alone induces intermediate reprogramming; differentiation to cardiomyocytes shown.,abstract,"In this study, we treated mouse skin fibroblasts (MSFs) with bone morphogenetic protein 4 (BMP4) and examined intermediate reprogramming of MSFs into stem-like cells.",2017,Intermediate Reprogramming of Mouse Skin Fibroblasts into Stem-Like Cells by Bone Morphogenetic Protein 4.,False,False,stem-like cell,mouse fibroblast,lineage_conversion,,,,,,,,,,,,,,,,,mouse fibroblast,stem-like cell,fibroblast,stem-like cell,False,,,,existing,,,,
28100021,somatic cell,induced pluripotent stem cell (iPSC),"OCT4, KLF4, c-MYC, NFATc2 inhibition","TF, TF, TF, other",mouse,,medium,research,Sox2 replaced by inhibiting NFATc2 or calcineurin; biphasic role of calcineurin/NFAT signaling.,abstract,"By inhibiting NFATc2 or calcineurin, induced pluripotent stem cells could be established without exogenous Sox2.",2017,Identifying the Biphasic Role of Calcineurin/NFAT Signaling Enables Replacement of Sox2 in Somatic Cell Reprogramming.,False,False,induced pluripotent stem cell (iPSC),somatic cell,classical_reprogramming,,,,,,,,,,,,,,,,,somatic cell,induced pluripotent stem cell (iPSC),somatic cell,induced pluripotent stem cell,False,,,,deepseek_high,,,,
27019633,human fibroblast,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, L-MYC, p53 suppression","TF, TF, TF, TF, knockdown",human,,high,research,Episomal reprogramming with p53 suppression.,abstract,"In this study, we generated iPSCs from human dermal fibroblasts (HDFs) by electroporation with episomal plasmid vectors encoding OCT4, SOX2, KLF4, L-MYC together with p53 suppression.",2016,"Transcriptional Reactivation of OTX2, RX1 and SIX3 during Reprogramming Contributes to the Generation of RPE Cells from Human iPSCs.",False,False,induced pluripotent stem cell (iPSC),human fibroblast,classical_reprogramming,,,,,,,,,,,,,,,,,human fibroblast,induced pluripotent stem cell (iPSC),fibroblast,induced pluripotent stem cell,False,,,,existing,,,,
27019633,induced pluripotent stem cell,retinal pigmented epithelium cell,not specified,other,human,,low,research,"Directed differentiation, factors not explicitly described.",abstract,"Subsequently, iPSCs were induced into the RPE cells displaying the characteristics of polygonal shapes and pigments, and expressing typical RPE cell markers.",2016,"Transcriptional Reactivation of OTX2, RX1 and SIX3 during Reprogramming Contributes to the Generation of RPE Cells from Human iPSCs.",False,False,retinal pigmented epithelium cell,induced pluripotent stem cell (iPSC),directed_differentiation,,,,,,,,,,,,,,,,,induced pluripotent stem cell,retinal pigmented epithelium cell,induced pluripotent stem cell,retinal pigmented epithelium cell,False,,,,existing,,,,
26877091,somatic cell,induced pluripotent stem cell (iPSC),"OCT4, SOX2, KLF4, c-MYC","TF, TF, TF, TF",mouse,,high,research,Oct4 unique among POU family; key residues in POU domain.,abstract,"Together with Sox2, Klf4 and c-Myc, Oct4 can reprogram any other cell types to pluripotency, in which Oct4 is the only factor that cannot be functionally replaced by other POU family members.",2016,Critical POU domain residues confer Oct4 uniqueness in somatic cell reprogramming.,True,False,induced pluripotent stem cell (iPSC),somatic cell,classical_reprogramming,same_recipe;same_standardized_recipe,19898493,recipe_0001;recipe_0002,,,,,,,,,,,,,,somatic cell,induced pluripotent stem cell (iPSC),somatic cell,induced pluripotent stem cell,True,same_broad_cell_recipe,19898493,broad_recipe_0004,existing,,,,
26773436,"prostate adenocarcinoma cell (LuCaP 70CR, 73CR, 86.2, 92, 105CR)",small cell carcinoma-like cell,"LIN28A, NANOG, OCT4, SOX2","TF, TF, TF, TF",human,,high,research,In vitro reprogramming using lentiviral transduction of four TFs.,abstract,"To test the hypothesis that prostate cancer progression from ""differentiated"" adenocarcinoma to ""undifferentiated"" small cell carcinoma could involve re-expression of stem cell genes, the four TF genes were transduced via lentiviral vectors into five adenocarcinoma LuCaP lines-70CR, 73CR, 86.2, 92, 105CR-as done in iPS cell reprogramming.",2016,Conversion of Prostate Adenocarcinoma to Small Cell Carcinoma-Like by Reprogramming.,False,False,small cell carcinoma-like cell,"prostate adenocarcinoma cell (LuCaP 70CR, 73CR, 86.2, 92, 105CR)",cell_state_modulation,,,,,,,,,,,,,,,,,"prostate adenocarcinoma cell (LuCaP 70CR, 73CR, 86.2, 92, 105CR)",small cell carcinoma-like cell,"prostate adenocarcinoma cell (LuCaP 70CR, 73CR, 86.2, 92, 105CR)",small cell carcinoma-like cell,False,,,,existing,,,,
